date,google_ads_spend,facebook_ads_spend,email_marketing_spend,influencer_spend,organic_traffic,email_sends,site_visits,conversions,revenue
2024-04-10,,109.23521057618241,47.00795819306083,21.681483209685844,4779.095759580897,18984.353370004254,28341.471231934043,1204.300926652728,-2839.909209317082
2024-04-11,271.00540185136987,76.9278980784763,33.96494541845894,87.84764672327688,4073.369134634745,28114.175275556903,34988.20639060687,1073.5253065679121,-1536.411141381855
2024-04-12,164.34238057667162,202.44009138320885,39.920567926127134,24.07506802725557,6998.723856423832,5810.867763250926,44443.33477135825,1513.5168435693618,861.9846861540257
2024-04-13,104.48224152554518,88.32969458340541,56.44301395211241,136.27703053093663,4549.399951909315,32312.439868531612,20416.336301274707,1236.2370697503331,9192.761787587822
2024-04-14,188.29166356225178,274.16878146083934,8.710129813533005,22.623409679545784,5839.357096274843,9764.245430655588,26587.429977355412,974.9931955302849,-6186.389075413686
2024-04-15,257.6431134866762,290.23219442928945,6.0510845073709305,119.38996595473846,2749.9911350336765,16237.443051366225,26884.771507796988,1546.4992681624854,6302.366462152495
2024-04-16,202.02101396299787,217.8615954345213,17.74539242276527,41.110063246700044,6415.986235627744,19754.494788829586,40846.44271545201,1258.0985293550398,-316.3515711944858
2024-04-17,520.2632660385138,251.00576374214916,72.56051666901384,77.0459507437936,6262.65338714847,,29720.46799633094,1200.8777900038313,1825.0955625616211
2024-04-18,313.4295403016467,218.3228003794977,81.07014102652498,127.69852076775732,5116.920932356764,26038.466240159327,22741.387525021877,1253.3725174234962,-2285.817025353903
2024-04-19,94.43040652535183,263.54285462579827,91.19350602474798,31.020617055506786,4727.669040634491,13652.980288338593,34469.56226337455,878.7994885750209,507.1450972944376
2024-04-20,75.74251857950685,255.81747659829227,18.581111580981485,124.94638743533707,5480.00000673628,21564.60090489838,26762.89183967243,1041.7038671464989,-3209.1127255134534
2024-04-21,284.442133802075,194.65214956772058,51.01498054688406,3.2229430380254196,,16530.727410681477,20204.901813136363,1201.074780549835,-695.7861910813917
2024-04-22,167.34030311632208,311.8612474843202,,,2884.115961315818,21770.8458760245,22857.813541790794,1141.600891492596,-10432.276812526003
2024-04-23,332.25745754272316,131.8398602440838,41.522485258173575,144.6952878715172,5938.432865088953,19611.36644121274,43872.33563538095,1581.7285148449787,-6107.945492696207
2024-04-24,282.63667543037906,79.0293149170848,31.43359425932822,52.52841609667101,3906.0592374153166,20557.613916097867,33073.6737731957,1265.221755818101,3564.2384139432397
2024-04-25,188.92822553115124,75.48224960143281,59.29524451917616,167.89119783776104,4976.0979244403225,16700.451005213927,30862.080443620343,1456.4711767909207,8078.3830490617365
2024-04-26,95.40728172720681,116.98790026940792,23.28903779922905,153.1895728705087,4702.543857105605,16939.616299423506,28000.85011350363,1202.8186063727549,17512.61508608275
2024-04-27,45.143966962382635,20.023244575171024,117.80274439697922,57.82146338495359,4486.018090642693,21723.63508416456,32337.19073695039,1516.8865451238369,5465.755823696488
2024-04-28,235.03448900373476,176.1723701225202,118.61949622466092,57.16651303987636,4987.441845136725,25662.293034536266,32241.887568019956,1319.2583269719462,-350.70751387191376
2024-04-29,62.43018403428386,240.37533955266375,70.68045447770461,18.223681117706388,3638.9946256666517,,32337.350625658608,1204.026145616538,-8504.839138060726
2024-04-30,91.94449552868366,287.4349095813292,107.26930471966655,61.147732493565705,6235.016523353561,14787.394732562541,30918.760722222025,1196.0150733122941,4679.456376727498
2024-05-01,224.77275359839777,30.019438442457954,8.233246589980405,6.322557902924772,2847.0277865616795,23680.76099403102,36950.38670644439,913.6684121127109,-5984.0658259604415
2024-05-02,,77.68619591278583,123.1635260875163,118.0534260518987,5647.7174153940105,19804.976641653862,,1352.0747160408932,-3033.7659866946997
2024-05-03,70.04663477681784,268.49066998074693,65.07260691490428,120.37067896726086,4608.156976958515,24982.988803915712,22176.48931557889,1187.9385796390864,6188.244481001294
2024-05-04,419.0791876228264,128.58769348378738,24.838788991045504,3.341177999789251,3594.8901274310556,14565.216719773114,25100.616872793056,1049.4024119456385,4006.2821467512485
2024-05-05,411.703011653809,236.6040049519898,22.227148192641227,195.7165628112652,5242.860044718434,9323.366447459415,14167.850452082303,1531.9385312436216,-1374.4185096788783
2024-05-06,290.86970500510375,,156.39397263405993,27.74430332114002,,16801.975509041993,46214.53692833914,824.9351922315597,-6844.7162913246975
2024-05-07,290.6213344917577,370.14031657680664,92.37571847504391,493.58610697276043,,15401.884344409904,36902.03673562149,1073.2512313702698,4635.906459337983
2024-05-08,290.87217469568776,43.53025698949605,,73.1409830219112,3292.5477106261346,19527.2695995182,23359.436038966105,1508.31562463386,3422.985674241439
2024-05-09,387.1871936228476,172.39145149026524,8.095708242158528,197.32327370319635,5553.526501181397,16178.928714377664,,1294.656882276076,10463.162651642539
2024-05-10,318.83704329938985,175.70273046942611,128.0461289290598,17.39559026560487,3890.771199643549,24446.101708018694,24904.988206348535,1185.642321704173,-9968.84058144345
2024-05-11,102.57573728970435,99.82139981734937,13.314529445984654,41.00644156926057,,18271.0984254649,42340.37769099294,1275.301062945044,1473.8807603742102
2024-05-12,165.50981768451842,212.43436929162044,32.58929253926087,30.82725874349831,5352.739265531794,20902.846992643405,18640.98268583257,1253.8242513146524,6399.9890582827165
2024-05-13,815.5838637869385,216.72878555032904,40.430262196150686,6.101622243868633,4072.949465789317,20945.807350645664,30915.808470550233,745.0012361142236,2561.963815386439
2024-05-14,27.778118288552424,200.37034897724058,21.855035474152892,9.871223927086794,4930.443200398037,21169.730554473124,29131.777259481216,1095.2214343956116,-6906.926421009022
2024-05-15,135.43556513633487,98.29467014382895,38.72363918622519,50.3491426501107,3183.4033985061756,19855.22533727016,36614.70904567291,1684.9564963541247,-3368.8254964669973
2024-05-16,420.5775067233955,,46.36294978386651,84.94699359502415,5757.050724315387,23063.60414246188,29167.92617820244,1002.2027595668497,2617.79465305553
2024-05-17,108.39201914830039,107.29402086732232,37.95735379658299,14.815282258218861,7117.896566660926,15226.069197045155,15934.328986756518,1104.5096957686999,-1141.6250471404096
2024-05-18,324.8375146019068,73.29840807045203,61.87773458220316,38.15996987620474,8350.650641491953,28396.5075599233,27991.057322860474,1037.5137710072438,3831.926238437548
2024-05-19,207.14335660762262,321.5908181037688,160.77237632298204,23.910829706427712,5109.401775999727,18580.77569978879,22222.702256453398,1173.8954330045588,8994.130677046627
2024-05-20,115.08539004355707,115.03650070411244,,54.080164334070346,5945.844968956624,12130.70517260791,30636.636372452485,1025.0631506027105,-715.9943152002129
2024-05-21,21.721346054539033,168.7637030061136,,110.00285714688731,2863.249192511013,21128.44014195064,41473.41629216261,1346.022450647418,7077.586873959586
2024-05-22,230.29830239225615,267.74171476422754,13.498657550626342,64.55050413706977,6803.281191566706,14892.91710531509,16084.598046141775,1259.19402368708,1799.5508309650527
2024-05-23,100.63311857794132,70.12254024472682,7.52157691587383,29.21050147894458,,23992.00720705325,23598.21811680077,1432.0642845321054,2440.262300567686
2024-05-24,182.74648503297692,41.6704373334389,100.92179771959891,,4419.27986605852,33257.63345625426,25578.456369732023,884.7176501433119,803.0840701833433
2024-05-25,288.8761163910931,,57.97270311110084,82.29575268981635,6484.6169603468115,15280.5674506529,26946.95123669431,1097.897855135129,3718.1923478630642
2024-05-26,366.33747580164936,182.62175865659464,,66.51573391144686,4694.62870802559,21994.23399934391,35921.00531284195,1132.2832105163595,5281.072653630155
2024-05-27,,173.6361594880773,38.689682721772115,15.097475159574428,4450.369780382533,,28611.6446595089,1336.6940730265785,4095.6317683850857
2024-05-28,114.90019383890012,200.0955091232708,17.801456053370217,135.3751128613211,5570.401910512989,,33326.42180576356,962.0336408378896,1733.156578248619
2024-05-29,61.35672935139561,138.32351833491177,40.00672140695474,90.47868290552078,3723.9746002036177,14685.71720120186,24993.81565014579,1474.696141277503,-15502.115057025445
2024-05-30,378.55548868757,7.616453735476857,83.45842350705823,,6225.949717279937,16250.992289393105,31839.394763343502,1555.9246771552826,5192.124137276084
2024-05-31,,134.93284659274318,76.63300337971873,45.15759958250468,3732.8122256877878,13392.281060961031,36222.38104702172,,-8990.804373533734
2024-06-01,406.37716598396014,292.45194700811015,31.66143295636321,36.557626660288385,3739.9342522121765,,24141.603602103292,1052.7381315319303,49.40661857570058
2024-06-02,467.47212631712404,344.3429275991523,104.69730259845454,256.3199381633955,3908.372253909999,26043.826144839575,36250.86495845212,1040.4205475123722,-7874.0285660159825
2024-06-03,109.1800914626779,160.53868554638112,136.47141124058837,35.906560242886776,5911.400045019347,20140.311287951045,30418.98214982055,1989.7158614032496,10144.592009959973
2024-06-04,276.9361998066808,174.11385343967754,84.58967559403176,10.943690392135709,4259.86956617635,14813.439767985681,38363.68192385802,1071.029968437634,4300.224977417247
2024-06-05,345.60833987529327,233.52421983820585,26.527266197346286,69.9578086904143,3382.4050587593974,29537.138216623174,28388.64079938421,1703.2876326468404,1024.2076880675525
2024-06-06,79.57663169175856,337.8640083967095,41.26994458056032,57.30901937659038,4273.184000077043,15497.539233472064,33049.95724129679,820.0104014680171,8937.262335359193
2024-06-07,574.4582575519154,150.06135163836913,156.97502378118102,154.71317664696593,4961.549155183416,,29675.15014657176,903.104710150691,6581.611390477365
2024-06-08,50.185612032118,231.25847988735745,34.09035121733717,49.08302184419949,3582.8330196027373,22750.33405974241,29230.30190367537,994.0186404455397,1927.8970073505138
2024-06-09,516.6788419074941,94.69528564022063,76.83360663756487,106.79383443742492,3617.9826691587878,13371.351958150899,32071.44342580552,946.2932065660433,5138.279977801151
2024-06-10,49.8338553236305,48.173480121048314,21.523741720299896,207.04629525976188,7533.555600919501,25931.65276099505,34294.45975379923,1119.6303797524504,-737.3389823037239
2024-06-11,83.224519193373,,105.27887300649135,85.4954341823646,3967.3215154233358,17713.173819959487,20003.48070460796,987.3665391835506,-5250.568352356828
2024-06-12,280.4700591763605,389.9631056531378,,16.248795162804388,4612.349157472392,,41469.06887054302,954.197522179628,7574.320868627634
2024-06-13,211.00975659263352,234.53014465997776,42.99004437919823,87.84200547160751,4559.315599040857,28409.002079312948,15122.695675601612,1547.5415989419982,1821.5535013458011
2024-06-14,146.04919598124133,52.774179552376104,74.59162000394171,38.93177198116708,4494.37183067547,12746.846812275668,24521.503122088834,1567.1380867539497,-7518.074035978759
2024-06-15,560.0572566467808,242.16737478983512,181.50090291960697,,5745.616087962922,16604.377214645567,29245.847433880794,1484.7889495125946,6500.510368584415
2024-06-16,62.996722572246945,56.748234812172804,57.04059552054737,57.765131743509116,6137.771540566459,19545.97356405762,33298.84775268759,1357.1996866752984,1200.0142743029453
2024-06-17,177.39506406715915,198.12305943076444,36.21349101843152,10.567456255359179,4632.854682162089,29225.30791420606,42609.38022193103,1227.8229197338658,10258.082254748937
2024-06-18,305.6874108598686,67.7068195778769,33.58963019522419,48.78154516118274,3516.2260560891814,16049.703692357327,15133.668094199142,1050.8907928002275,3269.0730736667706
2024-06-19,246.7657092246038,,101.66702698858725,,6529.328273418684,16432.977824305955,25938.446972882317,,-4254.868516291146
2024-06-20,118.21074854423513,433.25736903451565,69.63580310677091,32.755442845831446,4885.590690563981,22868.84345333485,12985.332097605879,1308.8987110298062,-6582.9153634489985
2024-06-21,121.88527007585242,114.9660581213497,82.1082076638146,134.9820221344874,7076.386177828603,16536.627645736575,30252.97579128198,847.9108822359606,8007.062221733888
2024-06-22,362.6039906710527,,148.7103983986248,62.6048353367368,2305.2969229218047,20915.1552973857,32173.468676000244,901.8237212473821,1853.8430101472984
2024-06-23,374.24295826389243,154.80478681581238,49.31111356613785,100.94676714278427,5234.483865539984,10690.77547419124,42726.36593737002,1545.8739768614428,-1602.5709703383968
2024-06-24,251.4838599394628,61.0887611668996,65.53445482636255,67.92464365231031,7302.32760065145,33285.97965533958,30965.078087147635,1770.1947125166262,-1646.1613466741105
2024-06-25,97.10063245986277,124.97598284396464,33.13874221970093,42.17044518165672,4576.08303747421,11913.74461814358,38352.20103553904,1317.9885414499443,7702.898783558909
2024-06-26,125.16406702940266,61.59049711749925,20.613586355878326,75.03602209103923,4729.407891998437,18069.48377605875,34670.69665231247,1531.9371456883932,3534.1971543881164
2024-06-27,196.77938261562332,641.2012133115059,25.334337310769012,4.454207539592081,5354.614029908406,19805.113784947433,26518.01442395865,1126.245504766805,8752.189239697902
